ngram,freq,cumshare,en
befriedigen,406884,0.795,to satisfy
permanent,406878,0.795,permanent
Sieger,406873,0.795,winner
hauchte,406858,0.795,breathed
Explosion,406780,0.795,explosion
einsamen,406775,0.795,lonely
sicherzustellen,406717,0.795,ensure
Dampf,406635,0.795,steam
Seminar,406530,0.795,seminar
eingangs,406519,0.795,initially
erhobenen,406515,0.795,raised
verbesserte,406474,0.795,improved
wirtschaftlicher,406457,0.795,more economical
eröffnete,406437,0.795,opened
College,406421,0.795,college
uni,406419,0.795,university
Kerze,406072,0.795,candle
Managements,406015,0.795,management
vereinbaren,405980,0.795,agree
Bindungen,405879,0.795,bindings
gefaßt,405820,0.795,caught
Fels,405812,0.795,rock
zweihundert,405799,0.795,two hundred
Führungskraft,405777,0.795,executive
Schädigung,405765,0.795,damage
riecht,405758,0.795,smells
verdammten,405694,0.795,damn
optimalen,405682,0.795,optimal
Student,405679,0.795,university student
putzen,405655,0.795,clean
Protagonisten,405493,0.795,protagonists
Sitzungen,405439,0.795,sessions
achtzehn,405436,0.795,eighteen
Mütze,405389,0.795,cap
übersetzen,405331,0.795,translate
vollends,405301,0.795,completely
Ansatzes,405223,0.795,approach
resultierenden,405200,0.795,resulting
Pastor,405009,0.795,pastor
intensiven,404959,0.795,intense
veranlasst,404925,0.795,prompted
geprägten,404805,0.795,embossed
Zwecken,404746,0.795,purposes
Geschäften,404710,0.795,shops
Ast,404657,0.795,branch
weckte,404555,0.795,woke up
Mittelalters,404546,0.795,medieval
Satzung,404424,0.795,statute
betraten,404399,0.795,entered
Erläuterung,404360,0.795,explanation
übrige,404113,0.795,rest
implizit,403938,0.795,implicitly
störte,403920,0.795,disturbed
spiegeln,403856,0.795,reflect
unterrichten,403828,0.795,teaching
fügen,403794,0.795,put
zeitgenössischen,403715,0.795,contemporary
charakteristische,403554,0.795,characteristic
vermindert,403549,0.795,reduced
Fee,403506,0.795,fairy
ehemals,403504,0.795,formerly
Unterschrift,403481,0.795,signature
Schiffen,403467,0.795,ships
Angeklagten,403443,0.795,accused
instinktiv,403349,0.795,instinctively
wohnten,402961,0.795,lived
nassen,402952,0.795,wet
Blüte,402881,0.795,blossom
künstlichen,402871,0.795,artificial
Inszenierung,402795,0.795,staging
Frankreichs,402641,0.795,of France
school,402547,0.795,school
Wörterbuch,402489,0.795,dictionary
finanziell,402464,0.795,financially
Architekten,402439,0.795,architects
Konzert,402407,0.795,concert
meldet,402375,0.795,reports
nachvollziehbar,402255,0.795,understandable
einschlafen,402245,0.795,to fall asleep
formulierte,402224,0.795,formulated
selbständig,402206,0.795,independent
Beschaffung,402198,0.795,procurement
Horn,402134,0.795,horn
Intention,402100,0.795,intention
werd,402099,0.795,will
nenne,402033,0.795,name
Psychiatrie,402008,0.795,psychiatry
durchschnittlichen,401939,0.796,average
Unterlippe,401845,0.796,bottom lip
hintereinander,401760,0.796,behind each other
Therapeut,401744,0.796,therapist
langfristigen,401730,0.796,long-term
Informations,401692,0.796,information
Nadel,401648,0.796,needle
schlucken,401641,0.796,swallow
funktionierte,401586,0.796,worked
Staats,401523,0.796,state
beschränkte,401495,0.796,limited
umstritten,401474,0.796,controversial
ausschließen,401455,0.796,exclude
Fingerspitzen,401326,0.796,fingertips
Sänger,401298,0.796,singer
Bewusstseins,401180,0.796,consciousness
virtuellen,400949,0.796,virtual
gestehen,400866,0.796,confess
pfiff,400834,0.796,whistle
brav,400831,0.796,well-behaved
Zwillinge,400775,0.796,twins
Kante,400692,0.796,edge
zart,400628,0.796,tender
Federn,400328,0.796,feathers
Riesen,400121,0.796,giants
policy,400051,0.796,policy
zwingt,399960,0.796,forces
Erkenntnissen,399873,0.796,insights
Gemeinsamkeiten,399843,0.796,similarities
plötzlichen,399819,0.796,sudden
regelt,399778,0.796,regulates
schlechthin,399754,0.796,par excellence
Asien,399492,0.796,Asia
Reinigung,399297,0.796,cleaning
Zuversicht,399152,0.796,confidence
Tumor,399076,0.796,tumor
kluge,399039,0.796,clever
Aufzug,398831,0.796,elevator
Täuschung,398790,0.796,illusion
betreffend,398766,0.796,concerning
Trends,398755,0.796,trends
besonderem,398723,0.796,special
vorgesehenen,398637,0.796,provided
Reduzierung,398519,0.796,reduction
Rußland,398502,0.796,Russia
Ausschau,398372,0.796,lookout
Korrelation,398252,0.796,correlation
unserm,398217,0.796,our
Handtuch,398175,0.796,hand towel
verpasst,398171,0.796,lost
Qualitäten,398155,0.796,qualities
galten,398077,0.796,were valid
vergleichbare,398055,0.796,comparable
zuverlässig,398029,0.796,reliable
Geschöpf,397990,0.796,creature
Klamotten,397984,0.796,threads
Donnerstag,397979,0.796,Thursday
freiwilligen,397941,0.796,voluntary
auszuführen,397925,0.796,to execute
Gerüchte,397900,0.796,rumours
näherten,397835,0.796,approached
sehnen,397826,0.796,crave
Dom,397773,0.796,Dom
Aufbruch,397694,0.796,departure
markieren,397673,0.796,to mark
einschlägigen,397589,0.796,relevant
other,397544,0.796,other
Allgemeinheit,397525,0.796,generality
Neuigkeiten,397518,0.796,news
eifersüchtig,397458,0.796,jealous
Handwerk,397356,0.796,craft
Gewohnheiten,397327,0.796,habits
geeigneter,397278,0.796,more suitable
gemeinsamer,397245,0.796,common
gegebene,397199,0.796,given
Anker,396951,0.796,anchor
Futter,396922,0.796,lining
schützt,396866,0.796,protects
Agentur,396755,0.796,agency
Mittwoch,396743,0.796,Wednesday
indirekte,396723,0.796,indirect
gesteigert,396678,0.796,increased
Hülle,396664,0.796,covering
tapfer,396567,0.796,brave
zwinkerte,396536,0.796,winked
mathematische,396454,0.796,mathematical
genervt,396265,0.796,annoyed
erbrechen,396260,0.796,vomit
gesteuert,396151,0.796,controlled
Handwerker,396094,0.796,Handyman
ratlos,396059,0.796,at a loss
umfangreichen,396045,0.796,extensive
basieren,395953,0.796,based
Kapazität,395932,0.796,capacity
ähm,395932,0.796,um
Hindernisse,395913,0.796,obstacles
Boss,395887,0.796,boss
Strauß,395846,0.796,ostrich
erkannten,395815,0.796,recognized
Bluse,395800,0.796,Blouse
körperlicher,395789,0.796,physical
Leinwand,395787,0.796,canvas
Botschaften,395618,0.796,Embassies
Psalm,395553,0.796,psalm
Vetter,395442,0.796,cousin
japanischen,395374,0.796,Japanese
loslassen,395344,0.796,let go
gezählt,395315,0.796,counted
sechzig,395259,0.796,sixty
Diagramm,395213,0.796,diagram
after,395118,0.796,nach
vergleicht,394938,0.796,compares
konservativen,394592,0.797,conservative
Ärzten,394570,0.797,doctors
organisatorischen,394504,0.797,organizational
Feuchtigkeit,394360,0.797,humidity
Mitarbeit,394274,0.797,cooperation
unzulässig,394271,0.797,inadmissible
Hessen,394204,0.797,Hesse
verspreche,394188,0.797,promise
ignoriert,394168,0.797,ignored
nachfolgende,394147,0.797,subsequent
unterdessen,394139,0.797,meanwhile
gesenkt,394138,0.797,lowered
leugnen,393929,0.797,deny
geübt,393903,0.797,practiced
Items,393867,0.797,items
griffen,393842,0.797,grabbed
sanfte,393816,0.797,litter
Pool,393809,0.797,pool
brennenden,393775,0.797,burning
verdrehte,393688,0.797,twisted
Anregung,393475,0.797,excitation
Abgabe,393440,0.797,levy
Nieren,393296,0.797,kidneys
akademischen,393294,0.797,academic
künstlich,393289,0.797,artificially
Grimm,393155,0.797,grim
level,393147,0.797,level
reicher,393105,0.797,richer
täuschen,393075,0.797,to deceive
Beleuchtung,393036,0.797,lighting
kürzer,393003,0.797,shorter
Meeres,392993,0.797,sea
Haushalte,392962,0.797,households
fliegt,392821,0.797,flies
Strahl,392785,0.797,beam
Reisenden,392709,0.797,traveler
jährige,392705,0.797,year old
billig,392622,0.797,cheap
aufrichtig,392481,0.797,sincerely
gleichem,392406,0.797,same
schüchtern,392311,0.797,shy
küsse,392229,0.797,kisses
schossen,392144,0.797,shot
Propaganda,392087,0.797,propaganda
Axel,391991,0.797,Axel
Äste,391989,0.797,branches
haft,391983,0.797,liable
befördert,391976,0.797,promoted
Hinterkopf,391950,0.797,back of head
aufstellen,391813,0.797,set up
Gelegenheiten,391773,0.797,occasions
zucken,391701,0.797,pull out
Einigung,391560,0.797,agreement
erhaltenen,391478,0.797,received
Zahlungen,391417,0.797,payments
Brüdern,391411,0.797,brothers
großzügig,391381,0.797,generously
Romantik,391344,0.797,romance
Gassen,391339,0.797,alleys
Wechselwirkung,391336,0.797,interaction
Kommunen,391290,0.797,municipalities
Disziplinen,391265,0.797,disciplines
durchgeführten,391210,0.797,performed
linearen,391171,0.797,linear
längs,391063,0.797,along
schwächer,391036,0.797,weaker
Gefolge,390942,0.797,entourage
magische,390911,0.797,magical
Geschlechter,390834,0.797,genders
Zauberer,390660,0.797,wizard
häufige,390643,0.797,frequent
geantwortet,390490,0.797,responded
Babys,390389,0.797,babies
östlichen,390303,0.797,eastern
Atemzug,390222,0.797,breath
gebannt,390211,0.797,banned
anstrengend,390172,0.797,stressful
Literaturverzeichnis,390107,0.797,bibliography
hakte,390080,0.797,hooked
Psyche,390008,0.797,psyche
Völkern,389969,0.797,peoples
Zehen,389928,0.797,toes
Akzent,389843,0.797,accent
gelitten,389811,0.797,suffered
faktisch,389717,0.797,factual
Anthropologie,389705,0.797,anthropology
Fertigkeiten,389634,0.797,skills
geordnet,389580,0.797,orderly
Daseins,389524,0.797,existence
Wiederherstellung,389394,0.797,restoration
bestes,389354,0.797,best
zugegeben,389326,0.797,admitted
Victoria,389064,0.797,Victoria
Materials,388904,0.797,materials
verbündeten,388823,0.797,allies
kaiserlichen,388737,0.797,imperial
Marktes,388734,0.797,market
begreift,388625,0.797,understands
Anstalt,388589,0.797,institution
zusammengestellt,388430,0.797,compiled
seinerzeit,388362,0.797,at that time
Smartphone,388335,0.797,smartphone
gestrichen,388201,0.797,painted
stände,388133,0.797,stands
Magier,388110,0.797,magician
gestellten,388065,0.797,asked
Anwendungsbereich,387921,0.797,scope of application
fehlten,387891,0.797,were missing
ausgesucht,387852,0.797,select
Kupfer,387629,0.797,copper
genießt,387451,0.797,enjoy
damalige,387448,0.797,back then
normative,387431,0.797,normative
jedesmal,387375,0.797,every time
argumentiert,387353,0.797,argued
Abhandlung,387320,0.798,treatise
normativen,387316,0.798,normative
Börse,387063,0.798,stock exchange
Copyright,387008,0.798,copyright
Coaching,386943,0.798,coaching
Abfall,386929,0.798,waste
Aufführung,386846,0.798,performance
beabsichtigt,386800,0.798,intended
künstlerische,386758,0.798,artistic
Kennzeichnung,386752,0.798,Labelling
Schranken,386647,0.798,barriers
Ärztin,386647,0.798,doctor
verborgenen,386595,0.798,hidden
reflektieren,386558,0.798,reflect
nördlichen,386553,0.798,northern
verkündet,386522,0.798,announced
nächster,386521,0.798,nearest
prompt,386511,0.798,prompt
verschränkte,386373,0.798,entangled
umfaßt,386239,0.798,includes
psychisch,386006,0.798,mentally
widerspricht,385951,0.798,contradicts
Sarg,385846,0.798,coffin
ungern,385841,0.798,reluctantly
infolgedessen,385795,0.798,consequently
privater,385731,0.798,private
überraschte,385729,0.798,surprised
organisierte,385721,0.798,organized
gekämpft,385588,0.798,fought
verleiht,385582,0.798,gives
Eimer,385562,0.798,bucket
Selbstbewusstsein,385451,0.798,self-consciousness
Entzündung,385126,0.798,inflammation
leckte,385073,0.798,licked
ehesten,385008,0.798,soonest
Boote,384838,0.798,boats
Ehegatten,384785,0.798,spouse
Tageslicht,384739,0.798,daylight
Orgasmus,384652,0.798,orgasm
Formulierungen,384647,0.798,formulations
Leichtigkeit,384544,0.798,ease
bleibst,384521,0.798,stay
Anklage,384465,0.798,accusation
unangenehme,384456,0.798,uncomfortable
Konkurrenten,384453,0.798,competitors
Laptop,384452,0.798,laptop
verwirklicht,384378,0.798,realized
hinzuweisen,384361,0.798,to point out
sehnte,384184,0.798,longed
Dienstag,384173,0.798,Tuesday
sinnvolle,384117,0.798,sensible
mittags,384002,0.798,at noon
anzubieten,383949,0.798,to offer
ergehen,383896,0.798,fare
grausam,383832,0.798,horrible
Adressaten,383711,0.798,addressees
gegenüberliegenden,383694,0.798,opposite
Schalter,383626,0.798,switch
unterlassen,383450,0.798,refrain
gelacht,383386,0.798,laughed
groben,383369,0.798,rough
lagern,383350,0.798,to store
anlässlich,383261,0.798,on the occasion
Mönche,383188,0.798,monks
Blase,383171,0.798,bladder
bescheiden,383070,0.798,modest
schwamm,382986,0.798,sponge
laßt,382771,0.798,leaves
Rechtsanwalt,382766,0.798,lawyer
action,382683,0.798,action
Demenz,382660,0.798,dementia
radikale,382648,0.798,radical
verbreiten,382486,0.798,spread
konzipiert,382476,0.798,designed
leitete,382469,0.798,directed
Blutes,382443,0.798,blood
Narr,382335,0.798,fool
begehen,382325,0.798,commit
typischerweise,382325,0.798,typically
Notfall,382290,0.798,emergency
Mutti,382037,0.798,mom
drittes,381966,0.798,third
dahingehend,381963,0.798,to that effect
setz,381912,0.798,set
Kämpfer,381837,0.798,fighter
erwidern,381821,0.798,reply
angestrengt,381811,0.798,strained
user,381792,0.798,user
beispielhaft,381782,0.798,exemplary
bewusste,381715,0.798,conscious
vergrößert,381647,0.798,enlarged
Brauen,381614,0.798,Brew
Statue,381529,0.798,statue
gewechselt,381516,0.798,changed
Traurigkeit,381454,0.798,sadness
eintreffen,381351,0.798,arrive
beliebige,381277,0.798,any
Schublade,381249,0.798,drawer
strahlend,381162,0.798,radiant
flüstern,381140,0.798,whisper
männlich,381109,0.798,masculine
Sorte,380914,0.798,variety
tauchten,380902,0.798,dived
Vertrages,380786,0.798,contract
Abschnitten,380603,0.798,sections
vereinen,380597,0.798,unite
extreme,380536,0.798,extreme
angeführten,380417,0.798,mentioned
Verständigung,380380,0.798,understanding
schätzte,380356,0.798,appreciated
Debatten,380344,0.798,debates
schleuderte,380282,0.798,hurled
Kürze,380203,0.798,brevity
widmete,380054,0.798,dedicated
Staatsanwaltschaft,380042,0.798,public prosecutor
nimmer,380006,0.798,never
islamischen,380002,0.798,Islamic
investieren,379993,0.799,invest
Botschafter,379944,0.799,ambassador
Verhältnisses,379858,0.799,relationship
zusammenleben,379817,0.799,living together
Taschentuch,379813,0.799,handkerchief
blasen,379810,0.799,blow
Szenario,379720,0.799,scenario
Häuschen,379718,0.799,cottage
Schar,379718,0.799,crowd
drangen,379704,0.799,penetrated
schließe,379654,0.799,close
edle,379620,0.799,noble
Zügel,379574,0.799,reins
Schätzung,379524,0.799,estimate
Vaterland,379453,0.799,fatherland
vermute,379449,0.799,guess
Jahreszeit,379325,0.799,season
Schwankungen,379283,0.799,fluctuations
erschließen,379134,0.799,open up
auswählen,379133,0.799,choose
Paderborn,379101,0.799,Paderborn
warnte,378969,0.799,warned
Bundesländern,378956,0.799,states
irren,378931,0.799,err
religiös,378885,0.799,religious
fehr,378869,0.799,bad
unsichtbaren,378852,0.799,invisible
unglücklichen,378839,0.799,unhappy
Listen,378652,0.799,lists
Gerichts,378624,0.799,court
wahres,378611,0.799,true
erschreckt,378609,0.799,frightened
Adressen,378573,0.799,addresses
Stückchen,378504,0.799,bit
empfindet,378409,0.799,feels
getäuscht,378243,0.799,deceived
kräftige,378218,0.799,strong
Eingabe,378174,0.799,input
Tomaten,378118,0.799,tomatoes
jeher,378038,0.799,ever
klammern,377960,0.799,cling
Zuwendung,377930,0.799,affection
Klappe,377900,0.799,flap
Säure,377871,0.799,acid
registriert,377817,0.799,registered
klappt,377689,0.799,works
Verben,377678,0.799,verbs
beherrschte,377569,0.799,mastered
Nagel,377511,0.799,nail
kehrten,377463,0.799,returned
Brasilien,377460,0.799,Brazil
Beschleunigung,377311,0.799,acceleration
Tatbestand,377273,0.799,facts
Zyklus,377205,0.799,cycle
redeten,377181,0.799,talked
Penis,377135,0.799,penis
hörbar,377078,0.799,audible
Menü,377077,0.799,menu
lose,377070,0.799,loose
Überschrift,376999,0.799,headline
grobe,376892,0.799,rough
Rationalität,376878,0.799,rationality
Einzug,376858,0.799,Indent
schmerzte,376830,0.799,hurt
zeitweise,376756,0.799,intermittently
übergehen,376717,0.799,pass over
spenden,376698,0.799,donate
verursachte,376639,0.799,caused
symbolische,376609,0.799,symbolic
Niere,376498,0.799,kidney
zutreffend,376488,0.799,applicable
gültig,376483,0.799,valid
nächtlichen,376455,0.799,nightly
Museen,376438,0.799,museums
Auswirkung,376331,0.799,impact
Verstoß,376260,0.799,violation
Films,376219,0.799,movie
Zurückhaltung,376190,0.799,restraint
drehten,376102,0.799,turned
Gunst,375950,0.799,favor
Zusammenstellung,375914,0.799,compilation
Anfrage,375849,0.799,inquiry
Besteuerung,375818,0.799,taxation
kontinuierliche,375740,0.799,continuous
Herzschlag,375736,0.799,Heartbeat
zahlreicher,375698,0.799,more numerous
Urin,375634,0.799,urine
Tablett,375582,0.799,tray
Türken,375535,0.799,Turks
gezahlt,375449,0.799,paid
feines,375334,0.799,fine
freiwillige,375319,0.799,voluntary
nachvollziehen,375287,0.799,comprehend
Bekämpfung,375265,0.799,combat
eingehalten,375179,0.799,complied with
Geldes,375153,0.799,money
indischen,375143,0.799,Indian
sechzehn,375031,0.799,sixteen
Revolver,374984,0.799,revolver
grundsätzlichen,374855,0.799,basic
interessierten,374689,0.799,interested
Gebote,374648,0.799,bids
vertrieben,374573,0.799,expelled
Mexiko,374569,0.799,Mexico
hervorrufen,374556,0.799,cause
Beschwerde,374509,0.799,complaint
meinetwegen,374479,0.799,because of me
begünstigt,374430,0.799,favored
Berufe,374391,0.799,jobs
enorme,374323,0.799,enormous
beruflich,374309,0.799,professionally
Beförderung,374273,0.799,promotion
Gehör,374163,0.799,hearing
Variation,374113,0.799,variation
ärztlichen,374058,0.799,medical
hungrig,374039,0.799,hungry
umgewandelt,374033,0.799,transformed
zarte,373980,0.799,tender
auszudrücken,373979,0.799,express
Schafe,373973,0.8,sheep
symbolischen,373784,0.8,symbolic
erweiterten,373782,0.8,extended
Tugenden,373768,0.8,virtues
leidenschaftlich,373572,0.8,passionate
wirbelte,373437,0.8,swirled
ermessen,373346,0.8,discretion
spannend,373271,0.8,exciting
Gesten,373209,0.8,gestures
schulischen,373196,0.8,scholastic
dermaßen,373048,0.8,so
zurückgeführt,372999,0.8,returned
gedeutet,372939,0.8,interpreted
Magazin,372872,0.8,magazine
fragten,372866,0.8,asked
beiläufig,372851,0.8,casual
ruhte,372833,0.8,rested
faßte,372696,0.8,grasped
Busen,372683,0.8,bosom
überliefert,372647,0.8,handed down
Dolch,372528,0.8,dagger
Display,372518,0.8,screen
wiederholten,372400,0.8,repeated
Mahlzeiten,372398,0.8,meals
log,372321,0.8,log
Kölner,372307,0.8,colognes
Videos,372304,0.8,videos
Stoffen,372184,0.8,fabrics
proportional,372130,0.8,proportional
Hingabe,371917,0.8,dedication
Sitte,371820,0.8,custom
scheiß,371794,0.8,shit
political,371757,0.8,political
Veranda,371720,0.8,veranda
heiser,371716,0.8,hoarse
geschildert,371688,0.8,portrayed
mittlerer,371684,0.8,medium
Segel,371556,0.8,sail
Engels,371516,0.8,angels
munter,371450,0.8,lively
Klavier,371441,0.8,piano
Geschick,371427,0.8,skill
heulen,371384,0.8,howl
öfters,371280,0.8,more often
anerkannten,371158,0.8,acknowledged
elegant,371127,0.8,elegant
Geschäftsführung,371121,0.8,managing directors
glatten,371094,0.8,smooth
anschließenden,371078,0.8,subsequent
erfolgreicher,371056,0.8,more successful
Gefährdung,371053,0.8,danger
nachweisbar,371021,0.8,verifiable
entsprechendes,370998,0.8,corresponding
Vereins,370985,0.8,club
berührten,370892,0.8,touched
zentrales,370882,0.8,central
Fans,370702,0.8,fans
Minimum,370669,0.8,minimum
Abläufe,370645,0.8,processes
erlitten,370633,0.8,suffered
überraschen,370573,0.8,to surprise
überfordert,370464,0.8,overwhelmed
effektive,370292,0.8,effective
unterbrechen,370290,0.8,interrupt
Bewertungen,370249,0.8,reviews
Anschluß,370191,0.8,connection
Bann,370187,0.8,spell
breites,370130,0.8,wide
Produktivität,370068,0.8,productivity
Pech,370024,0.8,bad luck
Unbehagen,369901,0.8,discomfort
esse,369877,0.8,eat
Regulierung,369875,0.8,regulation
Dilemma,369780,0.8,dilemma
zitterten,369764,0.8,trembled
Ansprüchen,369737,0.8,claims
Vorliebe,369721,0.8,preference
ungemein,369708,0.8,immensely
Italiener,369583,0.8,Italian
ruhige,369535,0.8,calm
sekundäre,369508,0.8,secondary
Siedlung,369430,0.8,settlement
radikalen,369415,0.8,radicals
Dialektik,369402,0.8,dialectic
Konzern,369193,0.8,group
ländlichen,369185,0.8,rural
Interpretationen,369122,0.8,interpretations
geistiger,369116,0.8,mental
sichtbare,369100,0.8,visible
ober,369098,0.8,upper
Priorität,369095,0.8,priority
Finanzen,368901,0.8,finance
Defizite,368872,0.8,deficits
kommende,368841,0.8,coming
Glut,368709,0.8,embers
Friede,368616,0.8,peace
Zimmermann,368614,0.8,carpenter
ausgeprägte,368549,0.8,pronounced
feinem,368544,0.8,fine
äußersten,368543,0.8,extreme
bedingten,368536,0.8,conditional
abzuwarten,368340,0.8,wait and see
Bock,368246,0.8,desire
versichern,368184,0.8,assure
brannten,368124,0.8,burned
Ionen,368115,0.8,ions
empfindlich,367934,0.8,sensitive
klingeln,367886,0.8,ring
Ortes,367858,0.8,place
abgelöst,367773,0.8,superseded
Anwender,367765,0.8,user
trocknen,367758,0.8,dry
Ausweitung,367703,0.8,expansion
Kiefer,367661,0.8,jaw
Lichtung,367569,0.8,clearing
ausführlicher,367504,0.8,in more detail
geradeaus,367500,0.8,straight
Gewerbe,367492,0.8,business
unterdrückte,367486,0.8,oppressed
Leichnam,367352,0.8,body
Überlegenheit,367331,0.8,superiority
versammelten,367330,0.8,gathered
Taufe,367326,0.801,baptism
zuzuordnen,367245,0.801,to assign
bekämpfen,367229,0.801,fight
Wohlbefinden,367224,0.801,wellbeing
anhalten,367013,0.801,stop
Pfeile,366815,0.801,arrows
laufende,366807,0.801,ongoing
erinnerst,366793,0.801,remember
hieb,366778,0.801,cut
Konfrontation,366584,0.801,confrontation
Termine,366425,0.801,events
westliche,366397,0.801,western
Aufrechterhaltung,366388,0.801,maintenance
Rechnungen,366380,0.801,bills
kriegt,366290,0.801,gets
Anmeldung,366153,0.801,registration
kommunalen,366134,0.801,municipal
auszusprechen,366055,0.801,pronounce
Migranten,365939,0.801,migrants
Atome,365891,0.801,atoms
unweigerlich,365878,0.801,inevitably
Identifizierung,365800,0.801,identification
verletzte,365787,0.801,injured
erlebten,365694,0.801,experienced
Lücken,365688,0.801,gaps
Portal,365655,0.801,portal
gefreut,365643,0.801,happy
biblischen,365632,0.801,biblical
Höhlen,365618,0.801,caves
Verrat,365530,0.801,Treason
Volke,365520,0.801,people
gewisses,365471,0.801,certain
herrliche,365388,0.801,glorious
verdiente,365333,0.801,earned
eingefallen,365313,0.801,invaded
verbreiteten,365186,0.801,spread
Widersprüche,365127,0.801,contradictions
währenddessen,365086,0.801,meanwhile
Gesprächs,365074,0.801,conversation
silbernen,365027,0.801,silvery
gefehlt,365012,0.801,missing
Betrachter,365001,0.801,viewer
ruht,364836,0.801,rests
Bär,364775,0.801,bear
kirchliche,364760,0.801,ecclesiastical
fortgesetzt,364755,0.801,continued
control,364749,0.801,control
endgültige,364712,0.801,final
Lebensweise,364608,0.801,way of life
Momenten,364607,0.801,moments
Kanada,364598,0.801,Canada
Idiot,364470,0.801,idiot
spanische,364435,0.801,Spanish
würdig,364372,0.801,worthy
Flusses,364288,0.801,river
aufgestanden,364242,0.801,got up
Tonnen,364199,0.801,metric tons
Grafik,364113,0.801,graphic
linear,364094,0.801,linear
Gründer,364086,0.801,founder
Erhalt,364016,0.801,receipt
betrachte,363994,0.801,consider
geschichtlichen,363804,0.801,historical
massiv,363672,0.801,solid
bekommst,363644,0.801,get
versus,363575,0.801,versus
Ratten,363536,0.801,rats
Karlsruhe,363532,0.801,Karlsruhe
Erneuerung,363481,0.801,renovation
freundlicher,363460,0.801,friendlier
Gesinnung,363436,0.801,attitude
Dosierung,363401,0.801,dosage
Anforderung,363400,0.801,requirement
Verteidiger,363360,0.801,defender
Bekenntnis,363302,0.801,confession
richteten,363265,0.801,judged
Räuber,363219,0.801,robber
angestrebt,363180,0.801,aimed at
gebeugt,363062,0.801,bent
Hilfen,362985,0.801,help
birgt,362910,0.801,holds
schlangen,362808,0.801,snakes
jawohl,362716,0.801,yes sir
behandelte,362702,0.801,treated
Gunsten,362478,0.801,favor
Belange,362473,0.801,concerns
gedauert,362468,0.801,lasted
Compliance,362434,0.801,compliance
quantitativen,362407,0.801,quantitative
flüstert,362350,0.801,whispers
Reichs,362275,0.801,empire
gießen,362264,0.801,to water
Schachtel,362239,0.801,box
passend,362224,0.801,appropriate
verlorenen,362130,0.801,lost
traurigen,362095,0.801,sad
atemlos,362065,0.801,breathless
methodischen,362044,0.801,methodical
Rückgang,361997,0.801,decline
lehrt,361976,0.801,teaches
gierig,361949,0.801,stingy
abstrakten,361818,0.801,abstract
auftauchte,361701,0.801,showed up
woraufhin,361649,0.801,whereupon
Kalender,361541,0.801,calendar
aufbewahrt,361537,0.801,kept
vorgekommen,361478,0.801,happened
Chinesen,361363,0.801,Chinese
riskieren,361209,0.801,take risk
Gemüt,361174,0.801,mind
gliedern,361173,0.801,structure
generelle,361074,0.801,general
Schwindel,361026,0.801,dizziness
sprachlich,361019,0.801,linguistically
eingelassen,360917,0.801,admitted
woraus,360848,0.801,from what
Verbesserungen,360773,0.801,improvements
Teilung,360729,0.801,division
Ingenieur,360668,0.801,engineer
steigenden,360626,0.801,rising
organische,360558,0.801,organic
Sympathie,360537,0.801,sympathy
Kombinationen,360423,0.801,combinations
Vorzeichen,360256,0.802,sign
Lebenswelt,360053,0.802,living environment
halbwegs,360045,0.802,halfway
hinzugefügt,360007,0.802,added
Inanspruchnahme,360000,0.802,making use of
geringem,359989,0.802,low
schenkt,359983,0.802,gives
homo,359933,0.802,homo
blies,359700,0.802,blew
Kumpel,359672,0.802,Dude
frischer,359498,0.802,fresher
Bezirk,359439,0.802,district
darstellte,359424,0.802,represented
detailliert,359320,0.802,detailed
Konstitution,359236,0.802,constitution
intellektuelle,359167,0.802,intellectual
seelische,359163,0.802,mental
zweckmäßig,359140,0.802,expedient
Visionen,359132,0.802,visions
gerechten,359066,0.802,righteous
rechnete,359049,0.802,calculated
Triumph,358933,0.802,triumph
verächtlich,358924,0.802,despicable
Pracht,358919,0.802,splendor
Minderheit,358905,0.802,minority
funktionale,358896,0.802,functional
aufsuchen,358675,0.802,visit
kalter,358569,0.802,colder
Puppe,358543,0.802,Puppet
singt,358492,0.802,sings
anzugeben,358473,0.802,to specify
erstarrt,358419,0.802,stiffens
Siegel,358338,0.802,seal
Leine,358165,0.802,rope
verbrennen,358109,0.802,burn
aufbrechen,358071,0.802,break open
Einbruch,358063,0.802,Burglary
Nikolaus,358052,0.802,Nicholas
definierte,358042,0.802,defined
self,357994,0.802,self
abstrakte,357915,0.802,abstract
Hirsch,357856,0.802,deer
bunt,357828,0.802,multicoloured
aufzeigen,357783,0.802,point out
angekündigt,357720,0.802,announced
schlank,357716,0.802,slim
aßen,357661,0.802,ate
einheitlich,357639,0.802,uniformly
passiv,357638,0.802,passive
Zoll,357636,0.802,customs service
Anbetracht,357551,0.802,considering
Sonnenschein,357526,0.802,sunshine
wertvoll,357455,0.802,valuable
woanders,357452,0.802,somewhere else
Berechtigung,357367,0.802,authorization
Modernisierung,357225,0.802,modernization
Eignung,357167,0.802,fitness
Gier,357152,0.802,greed
Zusammenbruch,357141,0.802,collapse
duschen,357125,0.802,take a shower
Positionierung,357094,0.802,positioning
ernste,356879,0.802,serious
Haß,356845,0.802,hate
verringern,356824,0.802,reduce
bleich,356800,0.802,pale
Kisten,356646,0.802,boxes
Ehepaar,356633,0.802,married couple
Vorträge,356584,0.802,lectures
flüchtigen,356502,0.802,volatile
Modul,356453,0.802,module
