ngram,freq,cumshare,en
selle,276694,0.872,saddle
missionnaires,276554,0.872,missionaries
muette,276468,0.872,mute
archevêque,276468,0.872,archbishop
défaire,276427,0.872,to do
traditionnellement,276413,0.872,traditionally
dérange,276408,0.872,disturbs
interdits,276395,0.872,prohibited
développements,276309,0.872,developments
institutionnelle,276308,0.872,institutional
trouvons,276164,0.872,find
stockage,276129,0.872,storage
entourent,276066,0.872,surround
mèche,276051,0.872,wick
expliquent,276007,0.872,explain
empêché,275944,0.872,stop
estimation,275842,0.872,estimate
tentent,275820,0.872,try
exploser,275673,0.872,explode
fosse,275612,0.872,pit
transaction,275603,0.873,transaction
corporelle,275593,0.873,bodily
investi,275491,0.873,invested
courageux,275475,0.873,courageous
médiatique,275475,0.873,media
composante,275401,0.873,component
épuisement,275398,0.873,exhaustion
serrée,275300,0.873,tight
biographie,275295,0.873,biography
prendrait,275239,0.873,would take
déduire,275119,0.873,deduct
regagner,275118,0.873,regain
apaiser,275079,0.873,appease
soulagé,275010,0.873,relieved
désespéré,274954,0.873,desperate
républicains,274917,0.873,republicans
littoral,274816,0.873,littoral
comptables,274779,0.873,accountants
précisa,274730,0.873,clarified
dirigeait,274718,0.873,directed
circuler,274680,0.873,circulate
sommets,274563,0.873,peaks
décisif,274537,0.873,decisive
carrément,274518,0.873,downright
intéressait,274505,0.873,interested
écraser,274487,0.873,to crush
valorisation,274462,0.873,valuation
périmètre,274455,0.873,perimeter
querelle,274397,0.873,quarrel
profonds,274382,0.873,deep
étonnante,274352,0.873,surprising
créations,274197,0.873,creations
échoué,274177,0.873,failed
urbaines,274094,0.873,urban
envisage,274052,0.873,is considering
excusez,273998,0.873,excuse
secouant,273913,0.873,shaking
courbes,273885,0.873,curves
bague,273853,0.873,ring
plaintes,273806,0.873,complaints
ski,273647,0.873,ski
musicien,273608,0.873,musician
délicatesse,273566,0.873,delicacy
verset,273561,0.873,verse
extra,273547,0.873,extra
disciple,273481,0.873,disciple
reposant,273478,0.873,restful
aisé,273408,0.873,easy
démographique,273400,0.873,demographic
établies,273345,0.873,established
empreintes,273173,0.873,fingerprints
intelligente,273164,0.873,intelligent
supposé,273160,0.873,assumed
renommée,273157,0.873,fame
stocks,273098,0.873,inventory
merveilles,273057,0.873,wonders
sportif,272974,0.873,jock
consistant,272885,0.873,consistent
reviendra,272812,0.873,will come back
vitres,272801,0.873,windows
inter,272790,0.873,inter
invisibles,272764,0.873,invisible
roule,272639,0.873,rolled
cousins,272608,0.873,cousins
restez,272601,0.873,stay
biblique,272571,0.873,biblical
envahi,272429,0.873,invaded
substitution,272421,0.873,substitution
préfecture,272398,0.873,prefecture
immigrés,272396,0.873,immigrants
gérant,272382,0.873,manager
Alsace,272380,0.873,Alsace
élaboré,272358,0.873,elaborate
vend,272351,0.873,sells
déranger,272326,0.873,to bother
consul,272323,0.873,consul
thèses,272305,0.873,theses
comptent,272299,0.873,matter
troublé,272234,0.873,trouble
éloignée,272209,0.873,distant
entrepreneurs,272134,0.873,entrepreneurs
écarts,272056,0.873,deviations
filer,271970,0.873,spinning
maintient,271813,0.873,maintains
remplace,271805,0.873,replaces
sculpture,271798,0.873,sculpture
liquidation,271778,0.873,liquidation
manoir,271751,0.873,manor
glissé,271720,0.873,slipped
démission,271711,0.873,resignation
publiquement,271672,0.873,publicly
tremblait,271643,0.873,was shaking
justesse,271493,0.873,accuracy
galeries,271489,0.873,galleries
veau,271384,0.873,calf
sanitaire,271353,0.873,sanitary
ironique,271174,0.873,ironic
pseudo,271153,0.873,pseudo
urbains,271116,0.873,urban
découle,271062,0.873,follows
irrésistible,270988,0.873,irresistible
négatifs,270911,0.873,negatives
concentre,270904,0.873,concentrate
délicieuse,270885,0.873,delicious
distinctes,270877,0.874,distinct
biologie,270873,0.874,biology
législatif,270798,0.874,legislative
réglé,270625,0.874,rule
reproduit,270566,0.874,reproduced
cachés,270555,0.874,hidden
sain,270467,0.874,healthy
négation,270421,0.874,negation
maximale,270395,0.874,maximum
griffes,270384,0.874,claws
persuader,270380,0.874,to persuade
démontre,270339,0.874,demonstrates
remplis,270215,0.874,full
argumentation,270105,0.874,argument
réunies,270080,0.874,reunited
efficacement,270053,0.874,effectively
demoiselle,269915,0.874,lady
verticale,269902,0.874,vertical
priorités,269737,0.874,priorities
trains,269725,0.874,trains
whisky,269652,0.874,whiskey
lun,269635,0.874,mon
ivresse,269589,0.874,drunkenness
meurtrier,269534,0.874,murderer
dura,269492,0.874,lasted
âne,269401,0.874,donkey
modernisation,269400,0.874,modernization
sentence,269349,0.874,sentence
repoussa,269343,0.874,repelled
égards,269308,0.874,respects
mutuellement,269307,0.874,mutually
arrivaient,269235,0.874,were arriving
identités,269213,0.874,identities
moutons,269143,0.874,sheep
autoroute,269129,0.874,highway
matérielles,268993,0.874,material
Guinée,268845,0.874,guinea
recommande,268793,0.874,recommended
bornes,268784,0.874,terminals
dévouement,268712,0.874,dedication
expressément,268664,0.874,expressly
signaux,268615,0.874,signals
synonyme,268556,0.874,synonymous
attentat,268532,0.874,attack
désespérément,268410,0.874,desperately
eue,268379,0.874,had
visuel,268337,0.874,visual
fixes,268324,0.874,fixed
cessait,268307,0.874,ceased
voiles,268299,0.874,sails
connaissant,268265,0.874,knowing
directives,268177,0.874,guidelines
confortables,268125,0.874,comfortable
imiter,268072,0.874,imitate
sensiblement,268066,0.874,noticeably
élémentaire,268057,0.874,elementary
angoisses,268020,0.874,anxieties
Rhin,267964,0.874,Rhine
concrètement,267951,0.874,concretely
rayonnement,267949,0.874,radiation
soulager,267926,0.874,to relieve
intrigue,267913,0.874,plot
pervers,267884,0.874,pervert
requis,267849,0.874,required
traîne,267807,0.874,dragged
glaces,267799,0.874,ice cream
cuillère,267730,0.874,spoon
oser,267643,0.874,to dare
écoutant,267617,0.874,listening
mélanges,267594,0.874,mixtures
laissés,267542,0.874,left
grâces,267526,0.874,graces
pénétra,267518,0.874,penetrated
commencèrent,267480,0.874,began
adaptés,267453,0.874,adapted
palier,267370,0.874,landing
prévus,267274,0.874,planned
plaça,267258,0.874,placed
cachette,267251,0.874,hiding place
poussent,267226,0.874,grow
lenteur,267215,0.874,slowness
zèle,267134,0.874,zealous
rassemble,267131,0.874,gather
prophètes,267070,0.874,prophets
costumes,267021,0.874,suits
élimination,266987,0.874,elimination
cercueil,266901,0.874,coffin
hiérarchique,266861,0.874,hierarchical
réfère,266837,0.874,refers
descendu,266820,0.874,descended
paraissaient,266806,0.874,seemed
élévation,266747,0.874,elevation
célébrer,266676,0.874,to celebrate
soviétiques,266612,0.874,soviet
abattu,266586,0.874,beaten down
hum,266558,0.874,um
évènements,266459,0.874,events
surfaces,266432,0.874,surfaces
ajoutent,266415,0.874,add
renforce,266399,0.874,reinforces
mercure,266380,0.874,mercury
conduisant,266313,0.874,driving
interrompre,266298,0.874,interrupt
inversement,266265,0.874,conversely
châtiment,266262,0.874,punishment
traumatisme,266233,0.874,trauma
nues,266202,0.874,naked
entrevue,266197,0.875,interview
épousé,266188,0.875,marry
reposait,266186,0.875,rested
portés,266102,0.875,doors
pudeur,266036,0.875,modesty
stricte,265997,0.875,strict
interruption,265972,0.875,interruption
rebelle,265899,0.875,rebel
opportunités,265890,0.875,opportunities
convenable,265838,0.875,suitable
expliquait,265834,0.875,explained
glacée,265722,0.875,icy
cigarettes,265617,0.875,cigarettes
successifs,265447,0.875,successive
punition,265371,0.875,punishment
avoué,265365,0.875,confessed
consacrés,265325,0.875,consecrated
suivez,265308,0.875,follow
recevait,265257,0.875,received
foncé,265229,0.875,dark
prêté,265190,0.875,lent
offrit,265159,0.875,offered
passager,265143,0.875,passenger
volée,264985,0.875,stolen
Californie,264984,0.875,California
fonctionnelle,264894,0.875,functional
faiblesses,264873,0.875,weaknesses
familière,264862,0.875,familiar
matériau,264793,0.875,material
désirer,264782,0.875,to desire
gratitude,264775,0.875,gratitude
accompagnent,264732,0.875,accompany
ému,264723,0.875,moved
menacé,264699,0.875,threatens
reflets,264692,0.875,reflections
créent,264679,0.875,create
éveil,264643,0.875,awakening
fées,264594,0.875,fairies
communiqué,264594,0.875,communicated
directs,264575,0.875,direct
détachement,264504,0.875,detachment
primaires,264456,0.875,primary
volet,264386,0.875,shutter
panorama,264367,0.875,panorama
brûlait,264362,0.875,was burning
commandé,264319,0.875,order
extraordinaires,264309,0.875,extraordinary
complications,264257,0.875,complications
peurs,264244,0.875,fears
voleur,264243,0.875,thief
adorait,264210,0.875,adored
inclina,264108,0.875,bowed
chanteur,264091,0.875,singer
entières,264091,0.875,whole
piliers,263973,0.875,pillars
autoritaire,263959,0.875,authoritarian
Palestine,263941,0.875,Palestine
intéressantes,263940,0.875,interesting
cherchez,263931,0.875,seek
entraîna,263923,0.875,led
ethnique,263915,0.875,ethnic
participant,263893,0.875,participant
passants,263830,0.875,passers-by
désiré,263780,0.875,longed for
remontant,263778,0.875,going up
pèlerinage,263673,0.875,pilgrimage
exode,263641,0.875,exodus
exclut,263587,0.875,excludes
dépôts,263533,0.875,deposits
utilisez,263531,0.875,use
inférieurs,263530,0.875,lower
apôtres,263527,0.875,apostles
fragilité,263521,0.875,fragility
creuser,263520,0.875,to dig
traversant,263422,0.875,crossing
enfermer,263292,0.875,lock up
fragment,263241,0.875,fragment
rentrant,263239,0.875,returning
autorisée,263187,0.875,allowed
hautement,263154,0.875,highly
légers,263130,0.875,light
cape,263109,0.875,cape
fréquents,263105,0.875,frequent
regrets,263020,0.875,regret
civilisations,263020,0.875,civilizations
dévisagea,263014,0.875,stared
poupée,263011,0.875,doll
manuels,262941,0.875,manuals
équitable,262856,0.875,fair
partiel,262782,0.875,partiel
saisissant,262780,0.875,striking
spécialisée,262759,0.875,specialized
saine,262749,0.875,healthy
bétail,262595,0.875,cattle
pesant,262591,0.875,weighing
convaincue,262551,0.875,convinced
attribue,262516,0.875,attributes
alternance,262448,0.875,alternation
protestants,262440,0.875,protestants
passeport,262433,0.875,passport
veine,262415,0.875,vein
éloignés,262379,0.875,distant
pressa,262272,0.875,pressed
approprié,262264,0.875,appropriate
péninsule,262253,0.875,peninsula
clavier,262152,0.875,keyboard
comparé,262141,0.875,compared
verras,262138,0.875,will see
figurer,262030,0.876,figure
accroché,262005,0.876,hooked
interface,261961,0.876,interface
ruban,261941,0.876,ribbon
bonsoir,261826,0.876,good evening
pén,261781,0.876,pen
briques,261714,0.876,bricks
sociologique,261639,0.876,sociological
relie,261507,0.876,connects
guidée,261401,0.876,guided
attaqué,261397,0.876,offensive
industrielles,261361,0.876,industrial
gîte,261358,0.876,cottage
souplesse,261266,0.876,flexibility
pipe,261250,0.876,pipe
miséricorde,261180,0.876,mercy
problématiques,261161,0.876,problematic
pompe,261118,0.876,pump
virent,261096,0.876,saw
regroupe,261015,0.876,regroup
saurais,260940,0.876,would know
refusent,260904,0.876,refuse
séjours,260853,0.876,stays
efforce,260850,0.876,strive
stupeur,260787,0.876,stupor
positionnement,260673,0.876,positioning
contemporaines,260650,0.876,contemporary
lumineuse,260552,0.876,luminous
réduits,260505,0.876,reduced
réglementaire,260417,0.876,regulatory
caution,260417,0.876,bail
rationalité,260414,0.876,rationality
intéressent,260358,0.876,interest
sourcil,260354,0.876,eyebrow
canton,260328,0.876,canton
citations,260271,0.876,quotes
brutal,260221,0.876,brutal
mentionne,260208,0.876,mentioned
gosse,260163,0.876,kid
copies,260159,0.876,copies
fauteuils,260083,0.876,armchairs
déplace,260065,0.876,moves
marron,260049,0.876,brown
den,259957,0.876,den
adjectif,259952,0.876,adjective
cédé,259787,0.876,ceded
annales,259775,0.876,annals
médiévale,259770,0.876,medieval
confiée,259767,0.876,entrusted
veuille,259765,0.876,please
batterie,259554,0.876,battery
gâteaux,259542,0.876,cakes
indicateur,259532,0.876,indicator
diplomatie,259423,0.876,diplomacy
animale,259399,0.876,animal
primitive,259371,0.876,primitive
émancipation,259325,0.876,emancipation
extraire,259323,0.876,extract
modestes,259308,0.876,modest
deviné,259304,0.876,guess
feraient,259300,0.876,would do
meuble,259285,0.876,furniture
antiques,259246,0.876,ancient
grenier,259167,0.876,attic
fardeau,259066,0.876,burden
continuant,259040,0.876,continuing
wifi,258989,0.876,wireless
oeuvre,258935,0.876,work
parallèles,258843,0.876,parallels
cycles,258733,0.876,rounds
opposés,258660,0.876,opposites
arrivera,258487,0.876,to arrive at
appartenir,258457,0.876,belong
comportant,258108,0.876,comprising
défendu,258017,0.876,defended
républicaine,258009,0.876,republican
patrons,258006,0.876,bosses
cognitive,257980,0.876,cognitive
permettez,257894,0.876,allow
jetée,257880,0.876,pier
argentine,257859,0.876,Argentina
bénéficiaires,257829,0.876,beneficiaries
clichés,257743,0.876,cliches
proviennent,257735,0.876,come from
allions,257650,0.876,were going
étiquette,257562,0.876,label
pensions,257555,0.876,pensions
çà,257530,0.876,that
secrétariat,257504,0.876,secretariat
exercent,257426,0.876,exercise
mouton,257396,0.876,sheep
emprunté,257176,0.876,borrowed
tennis,257052,0.876,tennis
accélérer,257031,0.876,accelerate
mythique,256993,0.876,mythical
fiches,256937,0.876,sheets
confirma,256935,0.876,confirmed
inconvénients,256869,0.876,disadvantages
recommandation,256864,0.876,recommendation
nerf,256822,0.876,nerve
copine,256800,0.876,friend
sobre,256794,0.876,sober
fournisseur,256758,0.876,vendor
adolescente,256757,0.876,teenage girl
versé,256691,0.876,paid
faillite,256630,0.876,bankruptcy
surgir,256609,0.876,arise
leaders,256586,0.876,leaders
méritait,256562,0.876,deserved
ensembles,256550,0.876,sets
soupire,256456,0.876,sigh
obscure,256449,0.877,obscure
gentille,256395,0.877,gentle
criminels,256362,0.877,criminals
sanitaires,256303,0.877,sanitary
routine,256262,0.877,routine
para,256174,0.877,para
implicite,256171,0.877,implicit
cavalerie,256083,0.877,cavalry
remparts,256023,0.877,battlements
voudra,255942,0.877,will want
penché,255921,0.877,leaning
ruisseau,255850,0.877,stream
comités,255726,0.877,committees
soucier,255698,0.877,worry
archipel,255691,0.877,archipelago
brin,255685,0.877,strand
potentiellement,255680,0.877,potentially
téléphonique,255679,0.877,telephone
pencher,255585,0.877,lean
habiller,255568,0.877,dress
sonna,255565,0.877,rang
limitation,255529,0.877,limitation
évoquant,255525,0.877,evoking
singularité,255491,0.877,singularity
rejeté,255469,0.877,rejected
plénitude,255452,0.877,fullness
vider,255446,0.877,empty
sourires,255435,0.877,smiles
réputé,255390,0.877,famous
plaines,255354,0.877,plains
inscriptions,255352,0.877,registrations
enterrement,255196,0.877,burial
refermer,255066,0.877,close
fossé,255043,0.877,ditch
analogue,255010,0.877,similar
admission,254989,0.877,admission
amateur,254975,0.877,amateur
havre,254969,0.877,haven
spiritualité,254959,0.877,spirituality
convenait,254939,0.877,suited
tactique,254858,0.877,tactical
relâche,254834,0.877,released
dépêche,254740,0.877,dispatch
éclaire,254712,0.877,enlightened
documentaire,254645,0.877,documentary
alarme,254576,0.877,alarm
phare,254554,0.877,Lighthouse
exercée,254526,0.877,exercised
levait,254525,0.877,was raising
fantasme,254492,0.877,fantasy
conquérir,254465,0.877,conquer
respecté,254465,0.877,respected
occidentales,254396,0.877,western
narines,254394,0.877,nostrils
azur,254273,0.877,azure
approvisionnement,254253,0.877,supply
manœuvres,254227,0.877,maneuvers
tremblement,254216,0.877,tremor
méthodologie,254207,0.877,methodology
différenciation,254186,0.877,differentiation
hésitez,254062,0.877,hesitate
familiaux,253979,0.877,family
gamins,253972,0.877,kids
oignons,253943,0.877,onions
grimper,253942,0.877,to climb
communisme,253895,0.877,communism
assurent,253873,0.877,ensure
appelez,253830,0.877,call
parcourut,253819,0.877,traveled
pub,253816,0.877,pub
banquier,253771,0.877,banker
riait,253718,0.877,was laughing
rente,253707,0.877,annuity
chèvre,253659,0.877,goat
bataillon,253600,0.877,battalion
touchait,253481,0.877,touched
user,253459,0.877,to use
enfoncer,253421,0.877,to press in
aisance,253410,0.877,ease
sacrifier,253360,0.877,sacrifice
évolue,253320,0.877,evolved
golf,253313,0.877,golf
vitrine,253190,0.877,showcase
renard,253159,0.877,fox
trahir,253155,0.877,to betray
importait,253096,0.877,mattered
ambitieux,252988,0.877,ambitious
supplie,252886,0.877,beg
remerciements,252885,0.877,thanks
mentionner,252758,0.877,mention
artificielle,252734,0.877,artificial
détestait,252719,0.877,hated
nôtres,252709,0.877,ours
taureau,252689,0.877,bull
supplice,252683,0.877,torture
pois,252617,0.877,peas
photographe,252581,0.877,photographer
aigle,252535,0.877,eagle
appliquent,252420,0.877,apply
assistante,252393,0.877,assistant
répandue,252369,0.877,widespread
pluies,252298,0.877,rains
avoit,252290,0.877,had
iris,252270,0.877,iris
donnerait,252264,0.877,would give
mutuelle,252252,0.877,mutual
inscrite,252250,0.877,registered
lin,252226,0.877,linen
résolument,252211,0.877,resolutely
attentive,252208,0.877,watchful
sentez,252160,0.877,feel
écrans,252077,0.877,screens
teneur,252049,0.878,content
dominer,251957,0.878,dominate
villageois,251951,0.878,villager
ayons,251766,0.878,let's have
songé,251751,0.878,dream
croyants,251713,0.878,believers
bourgeoise,251672,0.878,bourgeois
irruption,251658,0.878,burst
exclusive,251578,0.878,exclusive
intéressants,251451,0.878,interesting
tournent,251405,0.878,turn
renverser,251399,0.878,to spill
char,251342,0.878,tank
reçues,251312,0.878,received
indirectement,251267,0.878,indirectly
obsession,251244,0.878,obsession
minuscules,251224,0.878,lowercase
resterait,251208,0.878,would stay
lampes,251186,0.878,lamps
maritimes,251098,0.878,maritime
élevait,251044,0.878,raised
pare,250984,0.878,parries
allié,250844,0.878,ally
compétent,250814,0.878,competent
finesse,250805,0.878,finesse
émotionnelle,250717,0.878,emotional
fédérale,250674,0.878,federal
réveilla,250629,0.878,woke up
remarquables,250596,0.878,remarkable
schémas,250578,0.878,diagrams
déserte,250575,0.878,deserted
tardive,250572,0.878,late
trouves,250530,0.878,found
impérial,250472,0.878,imperial
chrétiennes,250205,0.878,Christian
désigna,250129,0.878,designated
acceptée,250116,0.878,accepted
tailleur,250081,0.878,tailor
barrières,249960,0.878,barriers
dépens,249832,0.878,costs
trouvèrent,249810,0.878,found
négligeable,249748,0.878,negligible
émerger,249739,0.878,emerge
filets,249734,0.878,nets
visent,249707,0.878,aim
prétendu,249706,0.878,alleged
casserole,249693,0.878,pan
dotée,249632,0.878,equipped
comptant,249630,0.878,cash
extrémités,249610,0.878,ends
foyers,249496,0.878,homes
grange,249494,0.878,barn
jouit,249449,0.878,enjoys
sursaut,249399,0.878,startle
essaye,249340,0.878,try
profitant,249260,0.878,taking advantage
tribune,249252,0.878,grandstand
bienfaits,249233,0.878,benefits
aperçois,249196,0.878,perceive
préfèrent,249167,0.878,prefer
hebdomadaire,249135,0.878,weekly
conduits,249119,0.878,ducts
distincts,249004,0.878,distinct
fondées,248990,0.878,founded
trésorerie,248973,0.878,treasury
généreuse,248971,0.878,generous
crue,248884,0.878,flood
saveur,248864,0.878,flavor
versez,248791,0.878,pour
rats,248770,0.878,rats
confus,248759,0.878,confused
visibilité,248731,0.878,visibility
empathie,248586,0.878,empathy
saveurs,248481,0.878,flavors
honorable,248458,0.878,honorable
quotidiens,248445,0.878,dailies
trame,248442,0.878,frame
dent,248411,0.878,tooth
serions,248343,0.878,would be
excepté,248314,0.878,except
proposait,248272,0.878,proposed
répandu,248242,0.878,widespread
marchandise,248232,0.878,merchandise
rendaient,248228,0.878,returned
aiguilles,248156,0.878,needles
allumer,248116,0.878,to light up
society,248098,0.878,society
criait,248051,0.878,shouted
hésité,248021,0.878,hesitated
polémique,248012,0.878,controversy
soulagée,248000,0.878,relieved
supplément,247963,0.878,extra charge
passerait,247927,0.878,would pass
humiliation,247886,0.878,humiliation
enfonça,247882,0.878,thrust
coïncidence,247842,0.878,coincidence
jetait,247823,0.878,was throwing
notoriété,247819,0.878,notoriety
rêvait,247761,0.878,dreamed
confrontés,247750,0.878,confronted
bouts,247731,0.878,tips
perdent,247668,0.878,lose
achète,247608,0.878,bought
banquette,247502,0.878,bench
employeurs,247495,0.878,employers
ras,247453,0.878,flush
interrogé,247434,0.878,interrogates
séquences,247432,0.878,sequences
contacter,247357,0.878,contact
procure,247337,0.878,provides
rébellion,247227,0.878,rebellion
renvoi,247186,0.878,dismissal
salue,247170,0.878,salute
joies,246994,0.878,joys
isolée,246938,0.878,isolated
femelle,246924,0.879,female
laïcité,246911,0.879,secularism
habillé,246897,0.879,dressed
pie,246892,0.879,magpie
payés,246803,0.879,paid
surprises,246751,0.879,surprises
espérais,246698,0.879,hoped
interdire,246655,0.879,to forbid
lancement,246630,0.879,launch
renouveler,246629,0.879,renew
promit,246542,0.879,promised
atteints,246529,0.879,reached
agrément,246528,0.879,approval
gains,246394,0.879,earnings
résumer,246359,0.879,to sum up
urgent,246311,0.879,urgent
inattendue,246281,0.879,unexpected
pôles,246275,0.879,poles
insu,246208,0.879,unknowing
gémissement,246207,0.879,groan
prouvé,246151,0.879,proven
résiste,246143,0.879,resist
bougies,246123,0.879,candles
envoyée,245930,0.879,sent
cotisations,245872,0.879,dues
décisive,245871,0.879,decisive
fériés,245861,0.879,holidays
artère,245854,0.879,artery
aimerait,245797,0.879,would like
étonnée,245776,0.879,surprised
acheteur,245740,0.879,buyer
mélodie,245693,0.879,melody
loyer,245644,0.879,rent
promenades,245633,0.879,walks
recherché,245584,0.879,sought
illustrer,245579,0.879,illustrate
blonds,245555,0.879,blond
muraille,245499,0.879,wall
moque,245449,0.879,mocks
protégés,245430,0.879,protected
enrichir,245389,0.879,enrich
effondrement,245270,0.879,collapse
condamner,245246,0.879,damn
légèreté,245229,0.879,lightness
serrure,245221,0.879,lock
addition,245194,0.879,addition
passons,245131,0.879,let's move on
francophone,245121,0.879,French speaking
suggéra,245086,0.879,suggested
consoler,244987,0.879,console
intellectuelles,244968,0.879,intellectual
technologiques,244950,0.879,technological
temporelle,244931,0.879,temporal
devrions,244918,0.879,should
pragmatique,244855,0.879,pragmatic
splendeur,244847,0.879,splendor
complices,244846,0.879,accomplices
patte,244787,0.879,paw
durent,244743,0.879,last
affichage,244698,0.879,display
finie,244663,0.879,finished
superficie,244432,0.879,area
nazis,244427,0.879,nazis
héroïne,244398,0.879,heroin
sorcier,244356,0.879,wizard
correct,244299,0.879,correct
libère,244288,0.879,released
subventions,244225,0.879,subsidies
styles,244173,0.879,styles
boit,244134,0.879,drinks
bah,244063,0.879,bah
décentralisation,244063,0.879,decentralization
créatrice,243863,0.879,creative
reconnaissait,243798,0.879,recognized
entendus,243781,0.879,heard
lier,243471,0.879,bind
aînée,243467,0.879,elder
dé,243462,0.879,of
comportent,243436,0.879,comprise
entrevoir,243357,0.879,glimpse
verbes,243320,0.879,verbs
mérites,243313,0.879,merits
barrage,243248,0.879,barrage
plateaux,243246,0.879,trays
interminable,243177,0.879,endless
obtenue,243024,0.879,obtained
retrouvés,242997,0.879,found
touchent,242961,0.879,touch
sacrés,242899,0.879,holy
développées,242887,0.879,developed
people,242871,0.879,people
sonnerie,242837,0.879,alarm
officielles,242835,0.879,official
franche,242818,0.879,frank
can,242716,0.879,can
research,242676,0.879,research
rangées,242614,0.879,rows
laissons,242557,0.879,let's leave
tombés,242556,0.879,fallen down
réconfort,242504,0.879,comfort
gaieté,242439,0.879,gaiety
dictature,242425,0.879,dictatorship
fantasmes,242416,0.879,fantasies
entreprit,242328,0.879,undertook
exécuté,242321,0.879,executed
boucher,242186,0.879,butcher
agressivité,242176,0.879,aggressiveness
violentes,242136,0.879,violent
débute,242135,0.879,begins
review,242135,0.879,review
disposés,242109,0.879,arranged
exprimée,242099,0.879,expressed
résidents,242090,0.879,residents
coupez,242045,0.879,cut
guitare,241884,0.879,guitar
roches,241875,0.879,rocks
exportation,241874,0.879,export
cascade,241809,0.88,cascade
fraude,241708,0.88,fraud
souffrant,241691,0.88,suffering
aigu,241650,0.88,acute
fée,241608,0.88,fairy
élémentaires,241572,0.88,elementary
particularités,241564,0.88,peculiarities
gratuitement,241525,0.88,free
surprit,241524,0.88,surprised
modifie,241515,0.88,amended
commenta,241515,0.88,how has
endormie,241411,0.88,asleep
basé,241390,0.88,based
may,241363,0.88,may
inconvénient,241330,0.88,inconvenience
souper,241303,0.88,supper
ramené,241293,0.88,brings back
fassent,241268,0.88,do
notable,241266,0.88,notable
judaïsme,241248,0.88,Judaism
clefs,241183,0.88,keys
médicales,241152,0.88,medical
concernait,241125,0.88,concerned
dei,241059,0.88,dei
planter,241039,0.88,plant
répandre,240939,0.88,spread
ôter,240909,0.88,to remove
rurale,240902,0.88,rural
habileté,240868,0.88,skill
affrontement,240851,0.88,confrontation
ardent,240831,0.88,ardent
inciter,240824,0.88,incite
célibataire,240819,0.88,single
homogène,240817,0.88,homogeneous
blague,240747,0.88,joke
aval,240591,0.88,downstream
mettaient,240538,0.88,were putting
mentalement,240510,0.88,mentally
visuelle,240488,0.88,visual
poignets,240481,0.88,cuffs
induit,240466,0.88,induced
conçoit,240366,0.88,designs
attrait,240352,0.88,attraction
effectuées,240338,0.88,carried out
exclu,240257,0.88,excluded
ignorais,240239,0.88,didn't know
traitée,240185,0.88,treated
bordure,240171,0.88,border
énoncés,240170,0.88,statements
accrue,240038,0.88,increased
administrateurs,239955,0.88,administrators
prudemment,239939,0.88,cautiously
associe,239933,0.88,associated
couru,239897,0.88,ran
vecteur,239821,0.88,vector
fouiller,239815,0.88,to frisk
socialement,239799,0.88,socially
plu,239773,0.88,enjoyed
psychiques,239635,0.88,psychic
caressant,239600,0.88,stroking
ruelle,239556,0.88,alley
rassemblement,239518,0.88,gathering
urgences,239477,0.88,emergency room
brillait,239473,0.88,shone
paquets,239456,0.88,packages
éventuels,239368,0.88,possible
conservateur,239358,0.88,conservative
enlève,239138,0.88,takes away
songeait,239126,0.88,thought
sportifs,239043,0.88,sporty
dom,239039,0.88,home
turc,238952,0.88,Turkish
émotionnel,238878,0.88,emotional
faiblement,238872,0.88,weakly
complot,238848,0.88,conspiracy
pareils,238771,0.88,alike
délégués,238709,0.88,delegates
compositeur,238679,0.88,composer
agenda,238639,0.88,diary
belges,238607,0.88,belgians
opposent,238560,0.88,oppose
glacial,238551,0.88,glacial
éventail,238529,0.88,fan
obliger,238496,0.88,obligate
violet,238490,0.88,purple
races,238487,0.88,breeds
animée,238450,0.88,lively
cède,238414,0.88,give in
extase,238404,0.88,ecstasy
bancaires,238338,0.88,banking
évasion,238274,0.88,escape
convergence,238179,0.88,convergence
commençant,238168,0.88,starting
mélangez,238137,0.88,mix
cheville,238131,0.88,ankle
édifices,237998,0.88,buildings
tee,237996,0.88,tee
récupération,237942,0.88,recovery
fondations,237908,0.88,foundations
honneurs,237903,0.88,honors
oubliée,237856,0.88,forgotten
blesser,237819,0.88,hurt
acceptable,237795,0.88,acceptable
éventuelles,237757,0.88,possible
subjectivité,237747,0.88,subjectivity
qualifiés,237700,0.88,qualified
cadet,237695,0.88,cadet
romanesque,237659,0.88,romantic
éloignement,237554,0.88,estrangement
requiert,237550,0.88,requires
consignes,237466,0.88,instructions
éditeurs,237397,0.88,editors
imprimerie,237342,0.88,printing
engendre,237256,0.88,generates
dés,237241,0.88,of the
multiplier,237086,0.88,multiply
coller,237019,0.88,to stick on
graisse,237013,0.88,fat
apprête,236853,0.88,ready
excellents,236821,0.881,excellent
mortels,236797,0.881,deadly
coudes,236782,0.881,elbows
souvenez,236781,0.881,remember
étroites,236768,0.881,narrow
suggéré,236700,0.881,suggested
casquette,236694,0.881,cap
scolarité,236692,0.881,schooling
châteaux,236551,0.881,castles
franchit,236543,0.881,crosses
péniblement,236503,0.881,painfully
sportive,236495,0.881,athletic
mâles,236467,0.881,males
raté,236302,0.881,missed
majeures,236252,0.881,majors
manifestent,236171,0.881,demonstrate
féroce,236121,0.881,fierce
affective,236096,0.881,affective
libéralisme,236088,0.881,liberalism
