ngram,freq,cumshare,en
判定,2360,0.931,determination
抽取,2360,0.931,extract
无论如何,2360,0.931,anyway
本年度,2360,0.931,this year
就职,2359,0.931,Inauguration
认购,2359,0.931,Subscribe
开户,2359,0.931,open an account
出面,2358,0.931,come forward
事前,2357,0.931,beforehand
鼓,2357,0.931,drum
基本建设,2357,0.931,infrastructure
轻微,2356,0.931,slight
整风,2356,0.931,rectification
聊天,2355,0.931,to chat with
冠军,2355,0.931,champion
有影响,2355,0.931,influential
坦,2355,0.931,tan
主动性,2354,0.931,initiative
它所,2354,0.932,it's
乘坐,2353,0.932,ride
橡胶制品业,2353,0.932,Rubber Products Industry
捍卫,2352,0.932,defend
退役,2351,0.932,retired
召回,2351,0.932,recall
水库,2350,0.932,reservoir
很低,2350,0.932,very low
皮,2350,0.932,skin
盘点,2350,0.932,inventory
振,2350,0.932,vibrate
却又,2350,0.932,yet
鲜,2349,0.932,fresh
出生率,2348,0.932,birth rate
宋,2348,0.932,song
数学家,2348,0.932,mathematician
保证金,2347,0.932,margin
评分,2347,0.932,score
阴影,2346,0.932,shadow
财产权,2346,0.932,property
微小,2346,0.932,small
布朗,2346,0.932,brown
陈列,2346,0.932,display
碰到,2345,0.932,bump into
假冒,2344,0.932,counterfeit
放到,2344,0.932,put
错位,2343,0.932,dislocation
牧师,2342,0.932,priest
邦,2342,0.932,state
生灵,2342,0.932,living beings
灭,2340,0.932,extinguish
渊源,2340,0.932,origin
首位,2339,0.932,first place
抬头,2338,0.932,look up
事迹,2337,0.932,deeds
未成年,2336,0.932,underage
萌芽,2336,0.932,bud
盾,2336,0.932,shield
译文,2335,0.932,translation
齐全,2335,0.932,complete
献身,2334,0.932,dedication
余年,2334,0.932,more than a year
陪审,2334,0.932,jury
益处,2333,0.932,benefit
不,2332,0.932,do not
走过,2332,0.932,walk past
主旨,2332,0.932,subject
注释,2331,0.932,notes
核能,2331,0.932,nuclear energy
卷烟,2330,0.932,cigarette
升华,2330,0.932,sublimation
一般性,2330,0.932,general
档案馆,2329,0.932,archives
购入,2329,0.932,buy
池,2329,0.932,pool
衷心,2328,0.932,heartfelt
华语,2327,0.932,Chinese
交换机,2326,0.932,switch
业界,2326,0.932,industry
痛,2324,0.932,pain
辛勤,2324,0.932,hard work
完了,2324,0.932,finished
灵感,2324,0.932,inspiration
独资公司,2323,0.932,sole proprietorship
奴役,2322,0.932,enslavement
轰炸,2322,0.932,bombing
传染病,2322,0.932,infectious disease
注明,2321,0.932,indicate
何时,2321,0.932,when
挪用,2321,0.932,misappropriation
工作量,2320,0.932,workload
三通,2320,0.932,Tee
步入,2319,0.932,step in
跳槽,2319,0.932,job hopping
中国科学院,2318,0.932,Chinese Academy of Sciences
才华,2318,0.932,talent
葬,2317,0.932,burial
三家,2317,0.932,Sanjia
盛,2317,0.932,Sheng
我省,2317,0.932,my province
框,2316,0.932,frame
转嫁,2316,0.932,pass on
澄海,2316,0.932,Chenghai
当日,2316,0.932,the day
定居,2316,0.932,settle down
树木,2315,0.932,trees
罚金,2315,0.932,fine
公共政策,2314,0.932,public policy
司机,2313,0.932,driver
校舍,2312,0.932,school building
情势,2312,0.932,situation
失地,2312,0.932,lost ground
白天,2312,0.933,daytime
又不,2312,0.933,not
不准,2311,0.933,not allowed
遵照,2311,0.933,follow
不止,2309,0.933,more than
医学院,2309,0.933,medical school
全身,2309,0.933,whole body
苏军,2308,0.933,Soviet Army
熟,2307,0.933,cooked
茅盾,2307,0.933,Mao Dun
脚步,2306,0.933,pace
深受,2306,0.933,deeply
仍在,2306,0.933,still
丽,2306,0.933,Korea
收敛,2306,0.933,convergence
生活费,2306,0.933,living expenses
表扬,2306,0.933,praise
顾及,2304,0.933,take into account
自制,2303,0.933,self made
帕,2302,0.933,pa
雄厚,2302,0.933,strong
叙利亚,2302,0.933,Syria
不必要,2301,0.933,unnecessary
顽强,2300,0.933,tenacious
丰硕,2299,0.933,rich
将近,2299,0.933,nearly
士气,2299,0.933,morale
船只,2299,0.933,vessel
松散,2299,0.933,loose
星球,2298,0.933,planet
折算,2298,0.933,converted
奖项,2298,0.933,awards
明晰,2297,0.933,clear
回忆录,2296,0.933,memoir
电动,2296,0.933,electric
年纪,2295,0.933,age
中山,2294,0.933,Zhongshan
亨利,2293,0.933,Henry
能从,2293,0.933,can from
买入,2292,0.933,buy
从这,2292,0.933,from here
积压,2292,0.933,backlog
海淀,2291,0.933,Haidian
订阅,2290,0.933,subscription
九二,2289,0.933,ninety two
施政,2289,0.933,governance
涉外,2289,0.933,foreign affairs
俱,2289,0.933,all
就医,2288,0.933,seek medical treatment
毛皮,2287,0.933,fur
礼貌,2287,0.933,polite
它就,2285,0.933,it just
识字,2284,0.933,literacy
环境污染,2284,0.933,environmental pollution
四十,2283,0.933,forty
更快,2283,0.933,faster
雨,2282,0.933,rain
近来,2282,0.933,recently
隐含,2281,0.933,implicit
第十四,2280,0.933,fourteenth
小额,2279,0.933,small amount
雅典,2279,0.933,Athens
主力,2277,0.933,main force
学前教育,2277,0.933,preschool education
共同努力,2277,0.933,work together
孕育,2276,0.933,nurture
远期,2276,0.933,long term
欠缺,2273,0.933,lack
贫富,2273,0.933,rich and poor
南斯拉夫,2272,0.933,Yugoslavia
租房,2272,0.933,rent
行走,2271,0.933,walk
机理,2271,0.933,mechanism
喜悦,2271,0.933,joy
还将,2270,0.933,will also
一般而言,2270,0.933,generally speaking
户外,2270,0.933,outdoor
交涉,2269,0.933,negotiate
送给,2269,0.933,give
跟随,2269,0.933,follow
讲课,2268,0.933,lecture
文凭,2267,0.933,diploma
断言,2265,0.933,assertion
蓝图,2265,0.933,blueprint
摩,2265,0.933,mount
好感,2264,0.933,good impression
自信心,2264,0.933,self-confidence
说得,2263,0.933,so right
又一次,2263,0.933,again
空洞,2262,0.933,hollow
精神文明,2262,0.933,spiritual civilization
算法,2262,0.933,algorithm
动用,2261,0.934,use
炒作,2261,0.934,hype
碎片,2261,0.934,fragments
纠风,2261,0.934,correct the wind
综合利用,2261,0.934,comprehensive utilization
自立,2259,0.934,self-reliance
先前,2259,0.934,previously
六大,2259,0.934,six
洞,2259,0.934,hole
宿舍,2258,0.934,dormitory
停产,2258,0.934,discontinued
现今,2258,0.934,now
总督,2257,0.934,governor
马歇尔,2257,0.934,Marshall
瞄准,2256,0.934,aim
客家,2256,0.934,Hakka
野生,2255,0.934,wild
游击,2254,0.934,Guerrilla
倘若,2253,0.934,if
所长,2253,0.934,director
枯竭,2253,0.934,exhausted
部位,2253,0.934,part
相机,2253,0.934,camera
农牧,2252,0.934,agriculture and animal husbandry
脸,2252,0.934,face
羡慕,2252,0.934,envious
引力,2249,0.934,gravitational
一国两制,2249,0.934,"one country, two systems"
小小的,2249,0.934,tiny
精通,2248,0.934,proficient
几位,2247,0.934,several
悖,2247,0.934,paradox
波斯,2247,0.934,Persia
转折点,2247,0.934,turning point
石化,2246,0.934,petrochemical
一把,2246,0.934,a handful
篮球,2245,0.934,basketball
像是,2245,0.934,like
水域,2245,0.934,waters
可控,2245,0.934,controllable
根本性,2244,0.934,fundamental
众人,2244,0.934,crowd
井下,2244,0.934,downhole
病态,2244,0.934,sick
递延,2243,0.934,Deferred
干事,2242,0.934,clerk
出行,2242,0.934,travel
过热,2242,0.934,overheat
取缔,2242,0.934,ban
本着,2241,0.934,in line with
继而,2241,0.934,then
完整性,2240,0.934,integrity
基石,2240,0.934,cornerstone
原煤,2240,0.934,raw coal
纯洁,2239,0.934,pure
错过,2239,0.934,miss
开阔,2239,0.934,open
正向,2239,0.934,positive
解放区,2238,0.934,Liberated area
射,2238,0.934,shoot
不让,2238,0.934,don't let
独自,2238,0.934,alone
萧条,2237,0.934,depression
韦伯,2235,0.934,Weber
选手,2235,0.934,player
蔡,2234,0.934,Cai
归集,2234,0.934,collection
一会儿,2234,0.934,a while
哥,2234,0.934,elder brother
成功者,2234,0.934,successful
工作站,2233,0.934,workstation
毅力,2233,0.934,will
显而易见,2231,0.934,obvious
它对,2231,0.934,it's right
保税区,2231,0.934,Free Trade Zone
标杆,2231,0.934,benchmark
出卖,2230,0.934,sell
管理人,2229,0.934,administrator
预备役,2229,0.934,reserve
湖泊,2228,0.934,lake
点点,2228,0.934,dot
必不可少,2228,0.934,essential
碰,2227,0.934,bump
告诫,2226,0.934,admonish
毒,2226,0.934,poison
防空,2226,0.934,air defense
播放,2226,0.934,play
丙,2226,0.934,C
摩托车,2225,0.934,motorcycle
新时期,2225,0.934,new era
强权,2225,0.934,power
感悟,2224,0.934,comprehension
包围,2223,0.934,surrounded
各族,2223,0.934,all ethnic groups
下一步,2223,0.934,next step
分摊,2222,0.935,apportion
当务之急,2221,0.935,top priority
中外合资,2221,0.935,Sino-foreign joint venture
赞,2221,0.935,awesome
性别比,2221,0.935,sex ratio
卡特,2221,0.935,Carter
遥感,2220,0.935,remote sensing
干警,2218,0.935,police officer
弱者,2218,0.935,weak
监视,2218,0.935,monitor
汽,2218,0.935,steam
接见,2218,0.935,meet
研究室,2217,0.935,research room
本省,2217,0.935,the province
内核,2217,0.935,kernel
演示,2216,0.935,demo
零售额,2216,0.935,retail sales
领会,2216,0.935,understand
日元,2214,0.935,JPY
邻近,2214,0.935,adjacent
防疫,2214,0.935,epidemic prevention
亲近,2214,0.935,close
测定,2213,0.935,determination
轮船,2213,0.935,ship
查看,2212,0.935,check
填补,2211,0.935,fill up
技术性,2211,0.935,technical
又会,2210,0.935,again
年终,2210,0.935,end of the year
配件,2210,0.935,Accessories
震动,2210,0.935,shock
阻挠,2209,0.935,obstruct
牢牢,2209,0.935,firmly
全党,2208,0.935,whole party
奉行,2208,0.935,pursue
非营利,2208,0.935,non-profit
要将,2208,0.935,to
滚动,2206,0.935,scroll
不合格,2206,0.935,failed
勘察,2205,0.935,survey
受访,2204,0.935,interviewed
弄,2204,0.935,alley
夜,2204,0.935,night
薪资,2203,0.935,salary
看做,2202,0.935,regarded as
赔付,2202,0.935,pay
专利权,2202,0.935,patent
全县,2202,0.935,Countywide
恋爱,2201,0.935,in love
失调,2200,0.935,out of balance
承兑,2200,0.935,acceptance
并举,2200,0.935,simultaneous
三农,2200,0.935,Sannong
电子邮件,2199,0.935,e-mail
流感,2199,0.935,influenza
秒,2198,0.935,second
争优,2198,0.935,compete for the best
抗争,2198,0.935,struggle
谋生,2197,0.935,make a living
委派,2197,0.935,delegate
胸怀,2196,0.935,mind
税额,2196,0.935,tax
折磨,2196,0.935,torment
晋,2196,0.935,Jin
界线,2195,0.935,boundaries
晚会,2195,0.935,party
安居,2194,0.935,settle down
手稿,2194,0.935,manuscript
居委会,2193,0.935,neighborhood committee
火箭,2192,0.935,rocket
染,2190,0.935,dye
逆向,2189,0.935,reverse
廉政建设,2189,0.935,building a clean government
相近,2189,0.935,similar
索赔,2188,0.935,claim
书法,2186,0.935,calligraphy
大众化,2186,0.935,popularize
偶像,2186,0.935,Idol
辨别,2185,0.935,distinguish
当场,2185,0.935,on the spot
空运,2185,0.935,air transport
原产,2185,0.935,origin
查找,2184,0.935,find
挖,2184,0.935,dig
准确性,2183,0.935,accuracy
解放思想,2183,0.935,Emancipate the mind
录音,2182,0.935,recording
柯,2182,0.935,Ke
制药,2182,0.935,pharmaceutical
简历,2182,0.935,CV
期满,2181,0.935,expired
精华,2181,0.935,essence
巴金,2181,0.935,Bakin
十万,2181,0.935,one hundred thousand
时点,2181,0.935,time
不免,2180,0.935,inevitably
戴尔,2180,0.935,Dell
英格兰,2179,0.936,England
议政,2179,0.936,politics
起伏,2179,0.936,ups and downs
交货,2178,0.936,delivery
减缓,2178,0.936,slow down
合一,2178,0.936,unity
割裂,2178,0.936,split
属地,2177,0.936,territorial
旁边,2177,0.936,beside
推定,2177,0.936,presumption
留给,2176,0.936,leave
唱,2176,0.936,sing
工业品,2176,0.936,industrial products
灌输,2175,0.936,instill
婚,2174,0.936,marriage
讨厌,2173,0.936,hate
后劲,2172,0.936,stamina
解脱,2171,0.936,relief
农药,2171,0.936,pesticide
定向,2171,0.936,orientation
法兰西,2170,0.936,France
第二种,2169,0.936,the second
工矿,2169,0.936,industrial and mining
这笔,2169,0.936,this
过滤,2169,0.936,filter
量表,2169,0.936,scale
反感,2169,0.936,disgust
司令,2169,0.936,commander
烟,2168,0.936,cigarette
辛亥革命,2168,0.936,Xinhai Revolution
可以获得,2168,0.936,can get
二维,2168,0.936,two-dimensional
热心,2168,0.936,enthusiastic
局限于,2167,0.936,limited to
谜,2167,0.936,puzzle
商界,2166,0.936,business world
平均值,2166,0.936,average value
特派,2166,0.936,Dispatch
法理,2166,0.936,Jurisprudence
集资,2165,0.936,crowdfunding
持平,2165,0.936,flat
税前,2165,0.936,before tax
上调,2165,0.936,up
牵制,2165,0.936,contain
尺寸,2165,0.936,size
巨灾,2164,0.936,catastrophe
处以,2164,0.936,punished
运河,2164,0.936,canal
老挝,2163,0.936,Laos
忧,2163,0.936,worry
晚期,2161,0.936,late
换取,2161,0.936,exchange
尽职,2161,0.936,due diligence
可贵,2161,0.936,valuable
讽刺,2161,0.936,Satire
将使,2160,0.936,will make
厂房,2159,0.936,workshop
一届,2159,0.936,one term
城邦,2159,0.936,city-state
阴谋,2158,0.936,conspiracy
扫描,2158,0.936,scanning
文坛,2158,0.936,literary world
长短,2157,0.936,length
妇,2157,0.936,woman
对峙,2157,0.936,confrontation
知觉,2156,0.936,perception
突变,2156,0.936,mutation
街头,2156,0.936,street
主持人,2156,0.936,host
绍,2156,0.936,Shaw
牢记,2154,0.936,keep in mind
较差,2154,0.936,poor
观赏,2154,0.936,watch
打交道,2153,0.936,deal with
想象力,2153,0.936,imagination
相通,2153,0.936,similar
测验,2153,0.936,test
而使,2153,0.936,to make
阴阳,2152,0.936,yin and yang
写信,2152,0.936,write a letter
运算,2150,0.936,operation
尼采,2150,0.936,Nietzsche
猛烈,2149,0.936,violent
不时,2149,0.936,from time to time
沦为,2149,0.936,become
前来,2149,0.936,come
统称,2148,0.936,collectively
抢险,2148,0.936,rescue
横,2147,0.936,horizontal
有多,2147,0.936,how many
审计署,2147,0.936,Audit Office
惯,2145,0.936,used
扶,2145,0.936,help
合理化,2145,0.936,rationalization
新政,2145,0.936,New Deal
豪,2144,0.936,Howe
英里,2141,0.936,mile
哥哥,2141,0.936,elder brother
后悔,2140,0.937,regret
死刑,2140,0.937,death penalty
抗衡,2139,0.937,contend
在意,2139,0.937,care
台办,2139,0.937,Taiwan Office
剑桥,2138,0.937,Cambridge
不已,2138,0.937,endlessly
保养,2138,0.937,maintainance
省内,2137,0.937,in the province
抗击,2137,0.937,fight
声望,2137,0.937,prestige
追踪,2136,0.937,track
虚无,2136,0.937,nothingness
姓,2136,0.937,surname
沉积,2136,0.937,deposition
明治,2136,0.937,Meiji
克制,2136,0.937,restraint
外文,2135,0.937,foreign language
剩下,2135,0.937,remain
免除,2134,0.937,exempt
一下子,2134,0.937,all of a sudden
下一,2133,0.937,next
欢乐,2133,0.937,joy
世贸,2132,0.937,WTO
席位,2132,0.937,seat
自尊心,2131,0.937,self esteem
八年,2131,0.937,eight years
终究,2131,0.937,after all
底线,2130,0.937,bottom line
侧面,2130,0.937,side
简便,2130,0.937,easy
几百,2130,0.937,several hundred
堆,2128,0.937,heap
样式,2127,0.937,style
抨击,2127,0.937,attack
足球,2127,0.937,football
并列,2127,0.937,tied
校内,2126,0.937,On-campus
国界,2126,0.937,national boundaries
隐蔽,2126,0.937,hidden
中信,2126,0.937,CITIC
热衷,2126,0.937,keen
大声,2125,0.937,loud
复旦,2125,0.937,Fudan
不正当,2124,0.937,Improper
弗,2124,0.937,Eph
特务,2124,0.937,spy
型号,2124,0.937,model
播出,2124,0.937,broadcast
大类,2124,0.937,category
极限,2124,0.937,limit
不合,2124,0.937,disagree
递增,2124,0.937,increment
可口可乐,2124,0.937,Coca Cola
推移,2122,0.937,go
天使,2122,0.937,angel
景气,2122,0.937,boom
要件,2122,0.937,requirement
血缘,2122,0.937,blood
纬度,2121,0.937,latitude
打败,2121,0.937,defeat
聚会,2121,0.937,reunion
分区,2121,0.937,partition
多维,2120,0.937,multidimensional
足迹,2119,0.937,footprint
其后,2119,0.937,thereafter
乡土,2118,0.937,local
海运,2117,0.937,sea freight
撤回,2116,0.937,withdraw
层层,2116,0.937,layer upon layer
救治,2116,0.937,rescue
盐,2115,0.937,salt
催眠,2115,0.937,hypnotize
余地,2114,0.937,room
方略,2114,0.937,strategy
如实,2114,0.937,truthfully
犹,2113,0.937,still
紧缺,2113,0.937,in short supply
唤醒,2113,0.937,wake
融洽,2113,0.937,harmony
武义,2112,0.937,Wuyi
怎,2112,0.937,how
一向,2111,0.937,always
转账,2110,0.937,transfer
能给,2110,0.937,can give
风光,2110,0.937,scenery
民权,2109,0.937,civil rights
表决权,2107,0.937,right to vote
何在,2106,0.937,where is
边区,2106,0.937,border area
工委,2106,0.937,Work Committee
对内,2106,0.937,internally
生计,2105,0.937,livelihood
两天,2105,0.937,two days
应邀,2105,0.937,invited
心智,2105,0.937,mind
付诸,2104,0.937,put into practice
一幅,2104,0.937,a picture
低成本,2104,0.937,low cost
迈出,2103,0.937,step forward
也曾,2103,0.938,also
摊销,2103,0.938,amortization
竞技,2103,0.938,sports
亦即,2103,0.938,that is
洽谈,2102,0.938,negotiate
早年,2101,0.938,early years
高水平,2101,0.938,high level
一辈子,2101,0.938,lifetime
折射,2100,0.938,refraction
犹豫,2100,0.938,hesitate
教室,2100,0.938,classroom
任用,2098,0.938,appointment
首席,2098,0.938,chief
驳回,2097,0.938,turn down
无条件,2096,0.938,unconditional
羯,2095,0.938,Capricorn
辅,2095,0.938,auxiliary
该书,2095,0.938,the book
旋转,2094,0.938,rotate
全美,2094,0.938,America
资深,2094,0.938,senior
无情,2093,0.938,ruthless
压倒,2093,0.938,overwhelming
碰撞,2093,0.938,collision
英勇,2093,0.938,heroic
吃惊,2091,0.938,be surprised
捐助,2091,0.938,donate
积分,2091,0.938,integral
正文,2090,0.938,text
万辆,2090,0.938,ten thousand
转折,2090,0.938,turning point
撒,2087,0.938,spread
干什么,2087,0.938,what to do
赔,2087,0.938,pay
舞,2087,0.938,dance
误导,2086,0.938,misleading
一千,2085,0.938,one thousand
纪要,2085,0.938,summary
石家庄,2084,0.938,Shijiazhuang
纲,2084,0.938,Tsuna
世代,2083,0.938,generation
先天,2083,0.938,innate
色情,2083,0.938,pornography
复印,2082,0.938,copy
迈进,2082,0.938,step forward
但又,2081,0.938,but again
办好,2081,0.938,do it well
安全感,2080,0.938,sense of security
记述,2080,0.938,describe
监理,2080,0.938,supervision
墨,2079,0.938,ink
月度,2078,0.938,monthly
举止,2078,0.938,manner
光盘,2078,0.938,CD
诊所,2078,0.938,clinic
一举,2077,0.938,in one fell swoop
更强,2077,0.938,stronger
保育,2077,0.938,conservation
燃,2076,0.938,burn
抑或,2076,0.938,or
名录,2076,0.938,directory
附加值,2075,0.938,added value
少量,2075,0.938,a small amount
黑格尔,2075,0.938,Hegel
缩,2074,0.938,shrink
退化,2074,0.938,degenerate
权威性,2073,0.938,authoritative
艾滋,2073,0.938,AIDS
偏远,2073,0.938,remote
风尚,2072,0.938,fashion
搁置,2072,0.938,shelved
再造,2071,0.938,Rebuild
心目,2071,0.938,mind
可爱,2070,0.938,cute
旁,2070,0.938,beside
教化,2069,0.938,enlightenment
放开,2069,0.938,open
延迟,2069,0.938,delay
开除,2069,0.938,fired
德意志,2069,0.938,German
技术上,2069,0.938,technically
察觉,2068,0.938,aware
现任,2068,0.938,incumbent
证件,2068,0.938,documents
彭,2068,0.938,Peng
科举,2068,0.938,Imperial Examination
疏导,2068,0.938,Grooming
求得,2067,0.938,get
预付,2067,0.938,prepaid
锡,2067,0.938,tin
三个月,2067,0.938,three months
没什么,2067,0.938,nothing
权衡,2066,0.938,trade off
并行,2066,0.938,parallel
辈,2065,0.938,generation
组装,2065,0.938,assemble
辉,2065,0.938,Hui
穆,2064,0.938,Mu
按期,2064,0.938,on schedule
独占,2064,0.938,exclusive
敬业,2064,0.938,dedicated
乐园,2064,0.938,paradise
巡回,2063,0.939,tour
最短,2063,0.939,shortest
不分,2063,0.939,regardless of
长城,2062,0.939,Great Wall
打动,2062,0.939,move
并使,2061,0.939,and make
虚构,2061,0.939,imaginary
摸,2061,0.939,touch
所称,2061,0.939,alleged
隶属,2060,0.939,affiliation
预约,2059,0.939,reserve
疫苗,2059,0.939,vaccine
激起,2058,0.939,arouse
国学,2058,0.939,Sinology
严禁,2057,0.939,forbidden
电站,2057,0.939,power station
联邦政府,2056,0.939,federal government
必由之路,2056,0.939,only way
饭,2056,0.939,meal
林彪,2056,0.939,Lin Biao
王明,2056,0.939,Wang Ming
文人,2055,0.939,literati
不做,2055,0.939,do not do
春天,2055,0.939,spring
老总,2055,0.939,boss
如上,2054,0.939,as above
复活,2054,0.939,resurrection
遗迹,2053,0.939,remains
添加,2053,0.939,add to
两家,2052,0.939,two
连续性,2052,0.939,continuity
眼里,2052,0.939,eyes
就得,2052,0.939,just have to
反响,2051,0.939,repercussions
谷物,2050,0.939,cereals
派生,2049,0.939,derive
笼统,2049,0.939,general
基调,2049,0.939,keynote
省区,2048,0.939,provinces
绘制,2048,0.939,draw
它能,2047,0.939,it can
语言学,2047,0.939,linguistics
擅长,2047,0.939,good at
大业,2046,0.939,great cause
出厂,2045,0.939,factory
生育率,2044,0.939,fertility rate
喜剧,2044,0.939,comedy
反攻,2044,0.939,counterattack
七年,2043,0.939,seven years
学制,2043,0.939,academic system
良心,2043,0.939,conscience
自救,2043,0.939,self-help
交融,2042,0.939,blend
借以,2042,0.939,by which
电路,2041,0.939,circuit
战国,2041,0.939,Warring States Period
受托,2041,0.939,entrusted
双拥,2040,0.939,double embrace
怀孕,2039,0.939,pregnant
选派,2039,0.939,selection
普通人,2039,0.939,ordinary people
双语,2038,0.939,bilingual
厂矿,2038,0.939,factory
使它,2038,0.939,make it
入股,2037,0.939,take a share
古人,2037,0.939,the ancients
根深蒂固,2037,0.939,ingrained
爱国主义,2037,0.939,patriotism
沪,2036,0.939,Shanghai
推向,2036,0.939,push towards
捕捉,2035,0.939,catch
珠宝,2035,0.939,jewelry
驱逐,2034,0.939,expel
沃尔玛,2034,0.939,walmart
资费,2033,0.939,tariff
露,2033,0.939,dew
前辈,2033,0.939,senior
抽调,2032,0.939,draw
制成,2032,0.939,production
同伴,2032,0.939,companion
物理学家,2032,0.939,physicist
金牌,2031,0.939,gold medal
各州,2031,0.939,states
维也纳,2031,0.939,Vienna
勉强,2030,0.939,reluctantly
光学,2030,0.939,optics
页面,2030,0.939,page
我市,2030,0.939,our city
好友,2029,0.939,friend
航行,2029,0.939,sail
和约,2029,0.939,peace
于其,2029,0.939,Yuqi
呼唤,2029,0.939,call
网页,2028,0.939,web page
就很,2028,0.939,very
影子,2028,0.939,shadow
莎士比亚,2027,0.939,Shakespeare
癌症,2027,0.939,cancer
衣,2027,0.939,clothes
地中海,2027,0.939,Mediterranean
小农,2027,0.939,smallholder
第十三,2027,0.939,thirteenth
全能,2026,0.939,almighty
水稻,2025,0.939,rice
颁奖,2024,0.94,award
防线,2024,0.94,line of defense
果然,2023,0.94,really
法典,2022,0.94,code
把关,2022,0.94,check
意象,2022,0.94,imagery
薪金,2022,0.94,salary
放手,2022,0.94,let go
前身,2021,0.94,predecessor
发给,2021,0.94,send to
帮忙,2021,0.94,help
高温,2021,0.94,high temperature
十届,2020,0.94,tenth
柏拉图,2020,0.94,Plato
共和党,2019,0.94,republican
富人,2019,0.94,rich man
席卷,2019,0.94,swept up
来往,2019,0.94,to and fro
德里,2019,0.94,Delhi
沮丧,2018,0.94,frustrated
太平,2017,0.94,Taiping
滑坡,2017,0.94,landslide
委副书记,2017,0.94,Deputy Secretary of the Committee
伊斯兰教,2017,0.94,Islam
争执,2016,0.94,dispute
大道,2016,0.94,avenue
拼命,2016,0.94,desperately
逝世,2016,0.94,pass away
两极,2015,0.94,poles
增添,2015,0.94,add
微生物,2015,0.94,microorganism
得当,2015,0.94,appropriate
驰名,2015,0.94,famous
棒,2015,0.94,great
棕,2014,0.94,brown
致辞,2012,0.94,speech
最快,2012,0.94,fastest
震荡,2011,0.94,shock
七十,2011,0.94,seventy
民主党派,2010,0.94,Democratic Party
现代人,2010,0.94,modern man
舰艇,2010,0.94,ship
隆,2009,0.94,long
史诗,2008,0.94,epic
利用率,2008,0.94,utilization
变换,2008,0.94,transform
请教,2008,0.94,consult
冷漠,2008,0.94,indifferent
紧凑,2008,0.94,compact
奋,2007,0.94,excited
童年,2007,0.94,childhood
择业,2007,0.94,career choice
惊奇,2007,0.94,surprise
富于,2006,0.94,rich
无私,2006,0.94,selfless
不平,2005,0.94,injustice
年报,2005,0.94,annual report
基站,2005,0.94,base station
自然环境,2005,0.94,natural environment
鸿沟,2004,0.94,divide
经销商,2004,0.94,dealer
似的,2003,0.94,similar
桌子,2002,0.94,table
均有,2001,0.94,both
巡视,2001,0.94,patrol
农贸,2001,0.94,farmers
搬迁,2000,0.94,move
图画,2000,0.94,picture
阻挡,2000,0.94,block
汲取,1999,0.94,learn
粗,1999,0.94,thick
伐,1998,0.94,cut down
积聚,1998,0.94,build up
下令,1998,0.94,order
首长,1997,0.94,chief
倒退,1997,0.94,fall back
南昌,1997,0.94,Nanchang
伍,1996,0.94,Wu
国际货币基金组织,1996,0.94,International Monetary Fund
畏惧,1996,0.94,fear
醒,1996,0.94,awake
昂贵,1996,0.94,expensive
废止,1996,0.94,abolished
北约,1996,0.94,NATO
置身,1995,0.94,be in
客源,1995,0.94,customer source
和睦,1995,0.94,harmony
抱着,1994,0.94,hold
攻读,1994,0.94,study
年金,1994,0.94,annuity
肌肉,1993,0.94,muscle
现时,1993,0.94,current
整天,1993,0.94,all day
失落,1992,0.94,lost
夏天,1992,0.94,summer
震,1992,0.94,shock
下半年,1992,0.94,second half
参股,1992,0.94,shareholding
呼应,1991,0.94,echo
岁时,1991,0.94,age
社会效益,1991,0.94,social benefit
信奉,1990,0.94,believe
拉丁美洲,1990,0.94,Latin America
统一战线,1990,0.94,united front
评述,1988,0.94,comment
悄悄,1988,0.94,quietly
乐意,1987,0.941,willing
纵,1987,0.941,vertical
最少,1987,0.941,least
阶梯,1987,0.941,ladder
游泳,1985,0.941,swim
造反,1984,0.941,rebel
立宪,1984,0.941,constitution
此项,1984,0.941,this item
某种程度上,1983,0.941,to some extent
下载,1983,0.941,download
动向,1982,0.941,trend
笔记,1982,0.941,notes
同质,1981,0.941,homogeneous
湿,1981,0.941,wet
嘛,1981,0.941,well
就读,1981,0.941,study
低价,1979,0.941,low price
难民,1979,0.941,refugee
河南省,1979,0.941,Henan Province
不清,1979,0.941,unclear
界面,1979,0.941,interface
趣味,1978,0.941,taste
几何,1978,0.941,geometry
悲伤,1978,0.941,sad
冰箱,1977,0.941,refrigerator
再到,1977,0.941,again
播种,1977,0.941,sowing
盈亏,1976,0.941,profit and loss
轰动,1976,0.941,sensation
芬,1975,0.941,Finn
水质,1975,0.941,water quality
多种形式,1975,0.941,many forms
这座,1975,0.941,this
放任,1975,0.941,let go
锦,1975,0.941,Brocade
裁,1974,0.941,adjudicate
嫌,1973,0.941,dislike
每位,1973,0.941,per person
南大,1973,0.941,NTU
科学化,1972,0.941,scientific
奶粉,1972,0.941,milk powder
新一代,1971,0.941,new generation
心血,1971,0.941,hard work
民族文化,1971,0.941,national culture
交织,1970,0.941,interweave
越好,1970,0.941,the better
主人翁,1970,0.941,main character
彼得,1970,0.941,Peter
讨价还价,1970,0.941,bargain
适应性,1969,0.941,adaptability
要去,1969,0.941,to go
近乎,1969,0.941,near
侵占,1969,0.941,occupy
东海,1968,0.941,East China Sea
招待,1968,0.941,entertain
参议院,1967,0.941,senate
高产,1967,0.941,high yield
打倒,1966,0.941,down
